9,19,41,29,FALSE,914,0.79296875,0.74609375,127,FALSE,6,931,810,3.28125,0.0390625,5,snappy,79,52,TRUE,572,16,426,1380468,6,FALSE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,701466,tpch,application_1563454629476_2744,20,,,,
15,38,21,8,TRUE,419,0.54296875,0.99609375,64,TRUE,69,531,360,1.28125,0.5390625,9,lzf,16,115,FALSE,1340,79,201,1330468,2,TRUE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,527560,tpch,application_1563454629476_2768,20,,,,
6,10,11,40,FALSE,172,0.66796875,0.62109375,32,TRUE,101,731,585,2.28125,0.2890625,7,lzf,48,20,TRUE,1724,111,313,1305468,9,TRUE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,732182,tpch,application_1563454629476_2810,20,,,,
12,29,31,19,TRUE,667,0.91796875,0.87109375,95,FALSE,38,331,135,4.28125,0.7890625,3,lz4,111,83,FALSE,956,48,88,1355468,4,FALSE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,573424,tpch,application_1563454629476_2865,20,,,,
6,36,13,11,FALSE,605,0.76171875,0.65234375,56,TRUE,77,581,641,4.53125,0.4765625,3,lzf,119,91,TRUE,2012,103,398,1399218,5,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.KryoSerializer,745154,tpch,application_1563454629476_2884,20,,,,
13,17,33,32,TRUE,110,0.51171875,0.90234375,119,FALSE,14,981,191,2.53125,0.9765625,7,lz4,56,28,FALSE,1244,40,173,1349218,9,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.JavaSerializer,677451,tpch,application_1563454629476_2917,20,,,,
3,26,43,22,FALSE,358,0.63671875,0.52734375,87,FALSE,46,381,866,1.53125,0.2265625,9,snappy,24,123,TRUE,860,8,285,1324218,2,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.JavaSerializer,1074294,tpch,application_1563454629476_2960,20,,,,
10,7,23,43,TRUE,853,0.88671875,0.77734375,24,TRUE,109,781,416,3.53125,0.7265625,5,lzf,87,60,FALSE,1628,71,60,1374218,7,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.KryoSerializer,628389,tpch,application_1563454629476_3017,20,,,,
5,40,38,16,FALSE,234,0.69921875,0.83984375,40,FALSE,30,881,303,3.03125,0.1015625,4,lz4,8,44,FALSE,1052,87,454,1386718,1,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,794303,tpch,application_1563454629476_3044,20,,,,
11,21,18,37,TRUE,729,0.94921875,0.58984375,103,TRUE,93,481,753,1.03125,0.6015625,8,lzf,71,107,TRUE,1820,24,229,1336718,6,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,702276,tpch,application_1563454629476_3087,20,,,,
8,31,8,27,FALSE,976,0.82421875,0.96484375,71,TRUE,125,681,528,2.03125,0.3515625,6,lz4,103,12,FALSE,1436,56,341,1311718,4,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,674283,tpch,application_1563454629476_3114,20,,,,
15,12,28,48,TRUE,481,0.57421875,0.71484375,8,FALSE,62,281,978,4.03125,0.8515625,2,snappy,40,75,TRUE,668,119,116,1361718,8,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,735753,tpch,application_1563454629476_3162,20,,,,
4,34,20,22,TRUE,713,0.64453125,0.78515625,10,FALSE,56,693,205,2.46875,0.9609375,2,snappy,65,62,TRUE,1940,62,348,1313281,6,FALSE,FALSE,TRUE,TRUE,org.apache.spark.serializer.JavaSerializer,920451,tpch,application_1563454629476_3198,20,,,,
11,15,40,43,FALSE,218,0.89453125,0.53515625,73,TRUE,119,293,655,4.46875,0.4609375,6,lz4,2,125,FALSE,1172,125,123,1363281,1,TRUE,TRUE,FALSE,FALSE,org.apache.spark.serializer.KryoSerializer,659518,tpch,application_1563454629476_3256,20,,,,
7,24,30,12,TRUE,466,0.76953125,0.91015625,105,TRUE,87,893,430,3.46875,0.7109375,8,snappy,34,30,TRUE,788,93,461,1388281,8,TRUE,FALSE,TRUE,FALSE,org.apache.spark.serializer.KryoSerializer,800987,tpch,application_1563454629476_3303,20,,,,
14,5,10,33,FALSE,961,0.51953125,0.66015625,42,FALSE,24,493,880,1.46875,0.2109375,4,lzf,97,93,FALSE,1556,30,236,1338281,4,FALSE,TRUE,FALSE,TRUE,org.apache.spark.serializer.JavaSerializer,656040,tpch,application_1563454629476_3334,20,,,,
